Vx ,leafValue( IOUT "modelFiles" "c018bcd_gen2_v1d6_usage.scs:pre_simu,c018bcd_gen2_v1d6_usage.scs:ff_lib" "temperature" -40 ) (A),leafValue( IOUT "modelFiles" "c018bcd_gen2_v1d6_usage.scs:pre_simu,c018bcd_gen2_v1d6_usage.scs:ss_lib" "temperature" 125 ) (A),leafValue( IOUT "modelFiles" "c018bcd_gen2_v1d6_usage.scs:pre_simu,c018bcd_gen2_v1d6_usage.scs:tt_lib" "temperature" 27 ) (A)
4.689,5.145E-6,5.069E-6,5.102E-6
4.688,5.145E-6,5.069E-6,5.102E-6
4.687,5.145E-6,5.068E-6,5.102E-6
4.686,5.145E-6,5.068E-6,5.102E-6
4.685,5.144E-6,5.068E-6,5.102E-6
4.684,5.144E-6,5.068E-6,5.102E-6
4.683,5.144E-6,5.068E-6,5.101E-6
4.682,5.144E-6,5.068E-6,5.101E-6
4.681,5.144E-6,5.068E-6,5.101E-6
4.680,5.144E-6,5.068E-6,5.101E-6
4.679,5.143E-6,5.068E-6,5.101E-6
4.678,5.143E-6,5.068E-6,5.101E-6
4.677,5.143E-6,5.068E-6,5.101E-6
4.676,5.143E-6,5.067E-6,5.101E-6
4.675,5.143E-6,5.067E-6,5.100E-6
4.674,5.143E-6,5.067E-6,5.100E-6
4.673,5.143E-6,5.067E-6,5.100E-6
4.672,5.142E-6,5.067E-6,5.100E-6
4.671,5.142E-6,5.067E-6,5.100E-6
4.670,5.142E-6,5.067E-6,5.100E-6
4.669,5.142E-6,5.067E-6,5.100E-6
4.668,5.142E-6,5.067E-6,5.100E-6
4.667,5.142E-6,5.067E-6,5.099E-6
4.666,5.141E-6,5.067E-6,5.099E-6
4.665,5.141E-6,5.066E-6,5.099E-6
4.664,5.141E-6,5.066E-6,5.099E-6
4.663,5.141E-6,5.066E-6,5.099E-6
4.662,5.141E-6,5.066E-6,5.099E-6
4.661,5.141E-6,5.066E-6,5.099E-6
4.660,5.141E-6,5.066E-6,5.099E-6
4.659,5.140E-6,5.066E-6,5.098E-6
4.658,5.140E-6,5.066E-6,5.098E-6
4.657,5.140E-6,5.066E-6,5.098E-6
4.656,5.140E-6,5.066E-6,5.098E-6
4.655,5.140E-6,5.066E-6,5.098E-6
4.654,5.140E-6,5.065E-6,5.098E-6
4.653,5.140E-6,5.065E-6,5.098E-6
4.652,5.139E-6,5.065E-6,5.098E-6
4.651,5.139E-6,5.065E-6,5.098E-6
4.650,5.139E-6,5.065E-6,5.097E-6
